When,Level1%,Level2%,Strength,TH,Contracts,Date,SPX,1Mo,1Yr,10Yr,Side,VIX,NDX,Net Profit,SPY,%Change 1Mo
2022-05-27 13:56:00,-0.0007000000000000001,-0.0067,25.0,0.0,1.0,2022-05-27,4152.73,0.69,2.01,2.74,A,25.72,12662.19,0.0,414.84,87.56756756756756
2022-05-27 13:56:00,-0.0007000000000000001,-0.0067,27.0,0.0,1.0,2022-05-27,4152.73,0.69,2.01,2.74,A,25.72,12662.19,35.72,414.84,-0.0
2022-06-17 11:35:00,-0.0052,0.006999999999999999,45.0,0.0,1.0,2022-06-17,3689.01,1.15,2.86,3.25,B,31.28,11324.43,1.69,367.38,66.66666666666666
2022-06-17 11:35:00,-0.0052,0.006999999999999999,45.0,0.0,1.0,2022-06-17,3689.01,1.15,2.86,3.25,B,31.28,11324.43,0.0,367.38,-0.0
2022-06-30 09:26:00,0.0139,0.0021,45.0,0.0,1.0,2022-06-30,3787.17,1.28,2.8,2.98,A,29.41,11548.68,0.0,377.4,11.304347826086968
2022-06-30 09:26:00,0.0139,0.0021,45.0,0.0,1.0,2022-06-30,3787.17,1.28,2.8,2.98,A,29.41,11548.68,1.69,377.4,-0.0
2022-06-30 10:49:00,-0.0155,0.0016,65.0,0.0,1.0,2022-06-30,3808.88,1.28,2.8,2.98,B,28.93,11612.15,0.0,379.49,-0.0
2022-06-30 10:49:00,-0.0155,0.0016,65.0,0.0,1.0,2022-06-30,3808.88,1.28,2.8,2.98,B,28.93,11612.15,1.69,379.49,-0.0
2022-06-30 10:49:00,-0.0155,-0.0036,45.0,0.0,1.0,2022-06-30,3808.89,1.28,2.8,2.98,B,28.96,11611.83,1.69,379.54,-0.0
2022-06-30 10:49:00,-0.0155,-0.0063,35.0,0.0,1.0,2022-06-30,3808.89,1.28,2.8,2.98,B,28.96,11611.83,1.69,379.54,-0.0
2022-06-30 10:49:00,-0.0155,0.0042,75.0,0.0,1.0,2022-06-30,3808.89,1.28,2.8,2.98,B,28.96,11611.83,3.69,379.54,-0.0
2022-06-30 10:49:00,-0.0155,-0.001,55.0,0.0,1.0,2022-06-30,3808.89,1.28,2.8,2.98,B,28.96,11611.83,3.69,379.54,-0.0
2022-06-30 10:49:00,-0.0155,-0.0036,45.0,0.0,1.0,2022-06-30,3808.89,1.28,2.8,2.98,B,28.96,11611.83,0.0,379.54,-0.0
2022-06-30 10:49:00,-0.0155,-0.0063,35.0,0.0,1.0,2022-06-30,3808.89,1.28,2.8,2.98,B,28.96,11611.83,0.0,379.54,-0.0
2022-06-30 10:49:00,-0.0155,0.0042,75.0,0.0,1.0,2022-06-30,3808.89,1.28,2.8,2.98,B,28.96,11611.83,0.0,379.54,-0.0
2022-06-30 10:49:00,-0.0155,-0.001,55.0,0.0,1.0,2022-06-30,3808.89,1.28,2.8,2.98,B,28.96,11611.83,0.0,379.54,-0.0
2022-06-30 11:55:00,0.0077,-0.0015,35.0,0.0,1.0,2022-06-30,3810.7,1.28,2.8,2.98,A,28.73,11617.36,4.69,379.73,-0.0
2022-06-30 11:55:00,0.0077,0.0011,25.0,0.0,1.0,2022-06-30,3810.7,1.28,2.8,2.98,A,28.73,11617.36,4.69,379.73,-0.0
2022-06-30 11:55:00,0.0077,-0.0015,35.0,0.0,1.0,2022-06-30,3810.7,1.28,2.8,2.98,A,28.73,11617.36,0.0,379.73,-0.0
2022-06-30 11:55:00,0.0077,0.0011,25.0,0.0,1.0,2022-06-30,3810.7,1.28,2.8,2.98,A,28.73,11617.36,0.0,379.73,-0.0
2022-06-30 13:36:00,0.0206,-0.0044,95.0,0.0,1.0,2022-06-30,3791.82,1.28,2.8,2.98,A,28.52,11541.18,0.0,377.88,-0.0
2022-06-30 13:36:00,0.0206,-0.0018,85.0,0.0,1.0,2022-06-30,3791.82,1.28,2.8,2.98,A,28.52,11541.18,0.0,377.88,-0.0
2022-06-30 13:36:00,0.0206,0.0008,75.0,0.0,1.0,2022-06-30,3791.82,1.28,2.8,2.98,A,28.52,11541.18,0.0,377.88,-0.0
2022-06-30 13:36:00,0.0206,0.0034999999999999996,65.0,0.0,1.0,2022-06-30,3791.82,1.28,2.8,2.98,A,28.52,11541.18,0.0,377.88,-0.0
2022-06-30 13:36:00,0.0206,0.0060999999999999995,55.0,0.0,1.0,2022-06-30,3791.82,1.28,2.8,2.98,A,28.52,11541.18,0.0,377.88,-0.0
2022-06-30 13:36:00,0.0206,-0.0044,95.0,0.0,1.0,2022-06-30,3791.82,1.28,2.8,2.98,A,28.52,11541.18,7.71,377.88,-0.0
2022-06-30 13:36:00,0.0206,-0.0018,86.0,0.0,1.0,2022-06-30,3791.82,1.28,2.8,2.98,A,28.52,11541.18,13.71,377.88,-0.0
2022-06-30 13:36:00,0.0206,0.0008,76.0,0.0,1.0,2022-06-30,3791.82,1.28,2.8,2.98,A,28.52,11541.18,11.71,377.88,-0.0
2022-06-30 13:36:00,0.0206,0.0034999999999999996,66.0,0.0,1.0,2022-06-30,3791.82,1.28,2.8,2.98,A,28.52,11541.18,13.71,377.88,-0.0
2022-06-30 13:36:00,0.0206,0.0060999999999999995,55.0,0.0,1.0,2022-06-30,3791.82,1.28,2.8,2.98,A,28.52,11541.18,6.71,377.88,-0.0
2022-07-01 09:05:00,-0.012,-0.026600000000000002,55.0,0.0,1.0,2022-07-01,3765.2,1.27,2.79,2.88,A,28.47,11421.53,0.0,375.25,0.7812500000000007
2022-07-01 09:05:00,-0.012,-0.026600000000000002,55.0,0.0,1.0,2022-07-01,3765.2,1.27,2.79,2.88,A,28.47,11421.53,1.71,375.25,-0.0
2022-07-01 09:16:00,-0.016200000000000003,-0.0043,45.0,0.0,1.0,2022-07-01,3781.11,1.27,2.79,2.88,B,28.05,11477.23,0.69,376.8,-0.0
2022-07-01 09:16:00,-0.016200000000000003,-0.0043,45.0,0.0,1.0,2022-07-01,3781.11,1.27,2.79,2.88,B,28.05,11477.23,0.0,376.8,-0.0
2022-07-01 09:16:00,-0.016,0.0012,65.0,0.0,1.0,2022-07-01,3780.41,1.27,2.79,2.88,B,28.05,11474.2,0.0,376.8,-0.0
2022-07-01 09:16:00,-0.016,0.0039000000000000003,75.0,0.0,1.0,2022-07-01,3780.41,1.27,2.79,2.88,B,28.05,11474.2,0.0,376.8,-0.0
2022-07-01 09:16:00,-0.016,-0.0014000000000000002,55.0,0.0,1.0,2022-07-01,3780.41,1.27,2.79,2.88,B,28.05,11474.2,0.0,376.8,-0.0
2022-07-01 09:16:00,-0.016,0.0012,65.0,0.0,1.0,2022-07-01,3780.41,1.27,2.79,2.88,B,28.05,11474.2,1.69,376.8,-0.0
2022-07-01 09:16:00,-0.016,0.0039000000000000003,75.0,0.0,1.0,2022-07-01,3780.41,1.27,2.79,2.88,B,28.05,11474.2,1.69,376.8,-0.0
2022-07-01 09:16:00,-0.016,-0.0014000000000000002,55.0,0.0,1.0,2022-07-01,3780.41,1.27,2.79,2.88,B,28.05,11474.2,1.69,376.8,-0.0
2022-07-01 12:31:00,0.0058,-0.0007000000000000001,25.0,0.0,1.0,2022-07-01,3807.73,1.27,2.79,2.88,A,26.84,11527.82,0.0,379.41,-0.0
2022-07-01 12:31:00,0.0058,0.0019,15.0,0.0,1.0,2022-07-01,3807.73,1.27,2.79,2.88,A,26.84,11527.82,0.0,379.41,-0.0
2022-07-01 12:31:00,0.0058,-0.0007000000000000001,25.0,0.0,1.0,2022-07-01,3807.73,1.27,2.79,2.88,A,26.84,11527.82,1.69,379.41,-0.0
2022-07-01 12:31:00,0.0058,0.0019,15.0,0.0,1.0,2022-07-01,3807.73,1.27,2.79,2.88,A,26.84,11527.82,1.69,379.41,-0.0
2022-07-01 13:01:00,0.0079,-0.0013,35.0,0.0,1.0,2022-07-01,3809.89,1.27,2.79,2.88,A,26.78,11541.62,5.71,379.63,-0.0
2022-07-01 13:01:00,0.0079,-0.0013,35.0,0.0,1.0,2022-07-01,3809.89,1.27,2.79,2.88,A,26.78,11541.62,0.0,379.63,-0.0
2022-07-01 13:36:00,0.0098,-0.0019,45.0,0.0,1.0,2022-07-01,3822.44,1.27,2.79,2.88,A,26.77,11571.71,0.0,380.9,-0.0
2022-07-01 13:36:00,0.0098,0.0007000000000000001,35.0,0.0,1.0,2022-07-01,3822.44,1.27,2.79,2.88,A,26.77,11571.71,0.0,380.9,-0.0
2022-07-01 13:36:00,0.0098,-0.0019,45.0,0.0,1.0,2022-07-01,3822.44,1.27,2.79,2.88,A,26.77,11571.71,3.71,380.9,-0.0
2022-07-01 13:36:00,0.0098,0.0007000000000000001,35.0,0.0,1.0,2022-07-01,3822.44,1.27,2.79,2.88,A,26.77,11571.71,3.71,380.9,-0.0
2022-07-01 13:43:00,-0.0048,0.0018,25.0,0.0,1.0,2022-07-01,3828.27,1.27,2.79,2.88,B,26.71,11587.64,0.71,381.45,-0.0
2022-07-01 13:43:00,-0.0048,0.0018,25.0,0.0,1.0,2022-07-01,3828.27,1.27,2.79,2.88,B,26.71,11587.64,0.0,381.45,-0.0
2022-07-05 12:29:00,-0.0178,0.0019,75.0,1.0,1.0,2022-07-05,3802.69,1.33,2.77,2.82,B,27.78,11685.44,1.69,378.97,4.724409448818902
2022-07-05 12:29:00,-0.0178,0.0019,75.0,1.0,1.0,2022-07-05,3802.69,1.33,2.77,2.82,B,27.78,11685.44,0.0,378.97,-0.0
2022-07-05 12:31:00,-0.0369,-0.061900000000000004,95.0,2.0,1.0,2022-07-05,3805.6,1.33,2.77,2.82,A,27.7,11695.32,0.0,379.24,-0.0
2022-07-05 12:31:00,-0.0369,-0.061900000000000004,95.0,2.0,1.0,2022-07-05,3805.6,1.33,2.77,2.82,A,27.7,11695.32,1.71,379.24,-0.0
2022-07-05 12:34:00,-0.0354,-0.0473,45.0,3.0,1.0,2022-07-05,3804.88,1.33,2.77,2.82,A,27.62,11699.01,0.0,379.15,-0.0
2022-07-05 12:34:00,-0.0354,-0.0473,45.0,3.0,1.0,2022-07-05,3804.88,1.33,2.77,2.82,A,27.62,11699.01,1.69,379.15,-0.0
2022-07-05 12:38:00,-0.0126,0.0018,55.0,0.0,1.0,2022-07-05,3813.04,1.33,2.77,2.82,B,27.51,11737.28,0.0,380.03,-0.0
2022-07-05 12:38:00,-0.0126,0.0018,55.0,0.0,1.0,2022-07-05,3813.04,1.33,2.77,2.82,B,27.51,11737.28,1.71,380.03,-0.0
2022-07-05 12:38:00,-0.0123,-0.005699999999999999,25.0,1.0,1.0,2022-07-05,3811.74,1.33,2.77,2.82,B,27.55,11732.34,2.69,379.78,-0.0
2022-07-05 12:38:00,-0.0123,-0.005699999999999999,25.0,1.0,1.0,2022-07-05,3811.74,1.33,2.77,2.82,B,27.55,11732.34,0.0,379.78,-0.0
2022-07-05 12:45:00,-0.0019,0.009899999999999999,45.0,0.0,1.0,2022-07-05,3812.34,1.33,2.77,2.82,B,27.57,11733.14,1.71,379.95,-0.0
2022-07-05 12:45:00,-0.0019,0.009899999999999999,45.0,0.0,1.0,2022-07-05,3812.34,1.33,2.77,2.82,B,27.57,11733.14,0.0,379.95,-0.0
2022-07-05 13:08:00,-0.0194,-0.0024,65.0,0.0,1.0,2022-07-05,3819.27,1.33,2.77,2.82,B,27.43,11747.59,3.71,380.63,-0.0
2022-07-05 13:08:00,-0.0194,-0.0024,65.0,0.0,1.0,2022-07-05,3819.27,1.33,2.77,2.82,B,27.43,11747.59,0.0,380.63,-0.0
2022-07-05 13:26:00,0.0088,-0.003,45.0,0.0,1.0,2022-07-05,3821.56,1.33,2.77,2.82,A,27.46,11747.01,0.0,380.84,-0.0
2022-07-05 13:26:00,0.0088,-0.0004,35.0,0.0,1.0,2022-07-05,3821.56,1.33,2.77,2.82,A,27.46,11747.01,0.0,380.84,-0.0
2022-07-05 13:26:00,0.0088,-0.003,46.0,0.0,1.0,2022-07-05,3821.56,1.33,2.77,2.82,A,27.46,11747.01,8.71,380.84,-0.0
2022-07-05 13:26:00,0.0088,-0.0004,36.0,0.0,1.0,2022-07-05,3821.56,1.33,2.77,2.82,A,27.46,11747.01,11.71,380.84,-0.0
2022-07-06 08:02:00,0.0079,0.011899999999999999,15.0,1.0,2.0,2022-07-06,3824.64,1.36,2.82,2.93,B,27.86,11765.61,0.0,381.25,2.2556390977443628
2022-07-06 08:02:00,-0.0077,0.011899999999999999,75.0,1.0,2.0,2022-07-06,3824.64,1.36,2.82,2.93,B,27.86,11765.61,0.0,381.25,-0.0
2022-07-06 08:02:00,0.0079,0.011899999999999999,15.0,1.0,2.0,2022-07-06,3824.64,1.36,2.82,2.93,B,27.86,11765.61,4.86,381.25,-0.0
2022-07-06 08:02:00,-0.0077,0.011899999999999999,75.0,1.0,2.0,2022-07-06,3824.64,1.36,2.82,2.93,B,27.86,11765.61,2.86,381.25,-0.0
2022-07-06 12:40:00,-0.005699999999999999,0.0137,75.0,0.0,1.0,2022-07-06,3856.98,1.36,2.82,2.93,B,27.05,11878.59,0.0,384.48,-0.0
2022-07-06 12:40:00,-0.005699999999999999,0.0137,75.0,0.0,1.0,2022-07-06,3856.98,1.36,2.82,2.93,B,27.05,11878.59,3.58,384.48,-0.0
2022-07-06 13:01:00,0.004,0.0079,15.0,0.0,1.0,2022-07-06,3849.77,1.36,2.82,2.93,B,27.02,11878.2,2.58,383.68,-0.0
2022-07-06 13:01:00,0.004,0.0079,15.0,0.0,1.0,2022-07-06,3849.77,1.36,2.82,2.93,B,27.02,11878.2,0.0,383.68,-0.0
2022-07-07 10:37:00,-0.013999999999999999,0.0027,65.0,0.0,3.0,2022-07-07,3894.49,1.55,2.87,3.01,B,25.93,12067.97,0.0,388.13,13.970588235294112
2022-07-07 10:37:00,-0.013999999999999999,-0.0024,45.0,0.0,1.0,2022-07-07,3894.49,1.55,2.87,3.01,B,25.93,12067.97,0.0,388.13,-0.0
2022-07-07 10:37:00,-0.013999999999999999,0.0027,65.0,0.0,3.0,2022-07-07,3894.49,1.55,2.87,3.01,B,25.93,12067.97,1.86,388.13,-0.0
2022-07-07 10:37:00,-0.013999999999999999,-0.0024,45.0,0.0,1.0,2022-07-07,3894.49,1.55,2.87,3.01,B,25.93,12067.97,1.58,388.13,-0.0
2022-07-07 12:40:00,-0.0098,0.0069,65.0,0.0,1.0,2022-07-07,3898.08,1.55,2.87,3.01,B,25.91,12096.5,1.58,388.52,-0.0
2022-07-07 12:40:00,-0.0098,0.0069,65.0,0.0,1.0,2022-07-07,3898.08,1.55,2.87,3.01,B,25.91,12096.5,0.0,388.52,-0.0
2022-07-11 07:35:00,0.018799999999999997,-0.0006,76.0,0.0,1.0,2022-07-11,3872.36,1.58,2.97,2.99,A,26.11,11973.37,16.58,386.0,1.9354838709677438
2022-07-11 07:35:00,0.018799999999999997,-0.0006,75.0,0.0,1.0,2022-07-11,3872.36,1.58,2.97,2.99,A,26.11,11973.37,0.0,386.0,-0.0
2022-07-12 13:05:00,-0.0027,0.006500000000000001,34.0,1.0,1.0,2022-07-12,3825.17,1.63,3.07,2.96,B,27.31,11758.66,10.58,381.33,3.164556962025305
2022-07-12 13:05:00,-0.0027,0.006500000000000001,35.0,1.0,1.0,2022-07-12,3825.17,1.63,3.07,2.96,B,27.31,11758.66,0.0,381.33,-0.0
2022-07-13 07:33:00,-0.0049,0.0124,65.0,0.0,1.0,2022-07-13,3763.52,1.78,3.21,2.91,B,28.66,11516.38,6.58,375.3,9.20245398773007
2022-07-13 07:33:00,-0.0049,0.0124,65.0,0.0,1.0,2022-07-13,3763.52,1.78,3.21,2.91,B,28.66,11516.38,0.0,375.3,-0.0
2022-07-13 07:50:00,0.009300000000000001,-0.0184,105.0,0.0,1.0,2022-07-13,3789.61,1.78,3.21,2.91,A,27.87,11655.7,0.0,377.73,-0.0
2022-07-13 07:50:00,0.009300000000000001,-0.0184,106.0,0.0,1.0,2022-07-13,3789.61,1.78,3.21,2.91,A,27.87,11655.7,9.58,377.73,-0.0
2022-07-13 08:27:00,0.0137,-0.0167,115.0,0.0,1.0,2022-07-13,3773.19,1.78,3.21,2.91,A,28.02,11623.48,2.58,376.04,-0.0
2022-07-13 08:27:00,0.0137,-0.0167,115.0,0.0,1.0,2022-07-13,3773.19,1.78,3.21,2.91,A,28.02,11623.48,0.0,376.04,-0.0
2022-07-13 08:38:00,-0.0013,-0.0158,55.0,0.0,1.0,2022-07-13,3790.07,1.78,3.21,2.91,A,27.6,11688.48,0.0,377.85,-0.0
2022-07-13 08:38:00,-0.0013,-0.0158,55.0,0.0,1.0,2022-07-13,3790.07,1.78,3.21,2.91,A,27.6,11688.48,3.58,377.85,-0.0
2022-07-13 11:36:00,-0.015700000000000002,0.0014000000000000002,65.0,0.0,1.0,2022-07-13,3814.83,1.78,3.21,2.91,B,26.91,11770.03,0.0,380.3,-0.0
2022-07-13 11:36:00,-0.015700000000000002,0.0014000000000000002,64.0,0.0,1.0,2022-07-13,3814.83,1.78,3.21,2.91,B,26.91,11770.03,11.58,380.3,-0.0
2022-07-13 12:03:00,0.0026,0.0144,45.0,0.0,1.0,2022-07-13,3805.03,1.78,3.21,2.91,B,27.21,11733.81,0.0,379.3,-0.0
2022-07-13 12:03:00,-0.0026,0.0144,65.0,0.0,1.0,2022-07-13,3805.03,1.78,3.21,2.91,B,27.21,11733.81,0.0,379.3,-0.0
2022-07-13 12:03:00,0.0,0.0144,55.0,0.0,1.0,2022-07-13,3805.03,1.78,3.21,2.91,B,27.21,11733.81,0.0,379.3,-0.0
2022-07-13 12:03:00,0.0026,0.0144,45.0,0.0,1.0,2022-07-13,3805.03,1.78,3.21,2.91,B,27.21,11733.81,5.58,379.3,-0.0
2022-07-13 12:03:00,-0.0026,0.0144,65.0,0.0,1.0,2022-07-13,3805.03,1.78,3.21,2.91,B,27.21,11733.81,5.58,379.3,-0.0
2022-07-13 12:03:00,0.0,0.0144,55.0,0.0,1.0,2022-07-13,3805.03,1.78,3.21,2.91,B,27.21,11733.81,3.58,379.3,-0.0
2022-07-14 08:03:00,0.0019,-0.0209,85.0,0.0,1.0,2022-07-14,3728.09,1.99,3.16,2.96,A,28.19,11513.33,1.58,371.69,11.797752808988763
2022-07-14 08:03:00,-0.0034999999999999996,-0.0209,65.0,0.0,1.0,2022-07-14,3728.09,1.99,3.16,2.96,A,28.19,11513.33,1.58,371.69,-0.0
2022-07-14 08:03:00,-0.0008,-0.0209,75.0,0.0,1.0,2022-07-14,3728.09,1.99,3.16,2.96,A,28.19,11513.33,1.58,371.69,-0.0
2022-07-14 08:03:00,0.0045000000000000005,-0.0209,95.0,0.0,1.0,2022-07-14,3728.09,1.99,3.16,2.96,A,28.19,11513.33,1.58,371.69,-0.0
2022-07-14 08:03:00,0.0072,-0.0209,105.0,0.0,1.0,2022-07-14,3728.09,1.99,3.16,2.96,A,28.19,11513.33,1.58,371.69,-0.0
2022-07-14 08:03:00,0.0019,-0.0209,85.0,0.0,1.0,2022-07-14,3728.09,1.99,3.16,2.96,A,28.19,11513.33,0.0,371.69,-0.0
2022-07-14 08:03:00,-0.0034999999999999996,-0.0209,65.0,0.0,1.0,2022-07-14,3728.09,1.99,3.16,2.96,A,28.19,11513.33,0.0,371.69,-0.0
2022-07-14 08:03:00,-0.0008,-0.0209,75.0,0.0,1.0,2022-07-14,3728.09,1.99,3.16,2.96,A,28.19,11513.33,0.0,371.69,-0.0
2022-07-14 08:03:00,0.0045000000000000005,-0.0209,95.0,0.0,1.0,2022-07-14,3728.09,1.99,3.16,2.96,A,28.19,11513.33,0.0,371.69,-0.0
2022-07-14 08:03:00,0.0072,-0.0209,105.0,0.0,1.0,2022-07-14,3728.09,1.99,3.16,2.96,A,28.19,11513.33,0.0,371.69,-0.0
2022-07-14 08:06:00,0.0083,0.0204,45.0,1.0,1.0,2022-07-14,3723.98,1.99,3.16,2.96,B,28.26,11497.62,0.0,371.36,-0.0
2022-07-14 08:06:00,0.0083,0.0204,45.0,1.0,1.0,2022-07-14,3723.98,1.99,3.16,2.96,B,28.26,11497.62,2.58,371.36,-0.0
2022-07-14 08:28:00,-0.0066,0.013500000000000002,75.0,1.0,1.0,2022-07-14,3729.64,1.99,3.16,2.96,B,28.06,11525.55,2.58,371.8,-0.0
2022-07-14 08:28:00,0.0040999999999999995,0.013500000000000002,35.0,1.0,1.0,2022-07-14,3729.64,1.99,3.16,2.96,B,28.06,11525.55,2.58,371.8,-0.0
2022-07-14 08:28:00,-0.0066,0.013500000000000002,75.0,1.0,1.0,2022-07-14,3729.64,1.99,3.16,2.96,B,28.06,11525.55,0.0,371.8,-0.0
2022-07-14 08:28:00,0.0040999999999999995,0.013500000000000002,35.0,1.0,1.0,2022-07-14,3729.64,1.99,3.16,2.96,B,28.06,11525.55,0.0,371.8,-0.0
2022-07-14 10:49:00,0.0108,0.0148,15.0,1.0,1.0,2022-07-14,3744.52,1.99,3.16,2.96,B,27.75,11603.23,0.0,373.29,-0.0
2022-07-14 10:49:00,0.0108,0.0148,15.0,1.0,1.0,2022-07-14,3744.52,1.99,3.16,2.96,B,27.75,11603.23,0.58,373.29,-0.0
2022-07-14 12:58:00,0.0012,0.0104,35.0,0.0,1.0,2022-07-14,3790.52,1.99,3.16,2.96,B,26.61,11776.65,0.0,377.94,-0.0
2022-07-14 12:58:00,-0.0015,0.0104,45.0,0.0,1.0,2022-07-14,3790.52,1.99,3.16,2.96,B,26.61,11776.65,0.0,377.94,-0.0
2022-07-14 12:58:00,-0.0040999999999999995,0.0104,55.0,0.0,1.0,2022-07-14,3790.52,1.99,3.16,2.96,B,26.61,11776.65,0.0,377.94,-0.0
2022-07-14 12:58:00,-0.009399999999999999,0.0104,75.0,0.0,1.0,2022-07-14,3790.52,1.99,3.16,2.96,B,26.61,11776.65,0.0,377.94,-0.0
2022-07-14 12:58:00,0.0012,0.0104,35.0,0.0,1.0,2022-07-14,3790.52,1.99,3.16,2.96,B,26.61,11776.65,7.58,377.94,-0.0
2022-07-14 12:58:00,-0.0015,0.0104,45.0,0.0,1.0,2022-07-14,3790.52,1.99,3.16,2.96,B,26.61,11776.65,7.58,377.94,-0.0
2022-07-14 12:58:00,-0.0040999999999999995,0.0104,55.0,0.0,1.0,2022-07-14,3790.52,1.99,3.16,2.96,B,26.61,11776.65,4.58,377.94,-0.0
2022-07-14 12:58:00,-0.009399999999999999,0.0104,75.0,0.0,1.0,2022-07-14,3790.52,1.99,3.16,2.96,B,26.61,11776.65,4.58,377.94,-0.0
2022-07-14 13:36:00,-0.0006,0.006,25.0,0.0,1.0,2022-07-14,3787.25,1.99,3.16,2.96,B,26.5,11767.93,0.58,377.55,-0.0
2022-07-14 13:36:00,-0.0006,0.006,25.0,0.0,1.0,2022-07-14,3787.25,1.99,3.16,2.96,B,26.5,11767.93,0.0,377.55,-0.0
2022-07-14 13:47:00,0.0029,-0.0222,95.0,1.0,1.0,2022-07-14,3783.88,1.99,3.16,2.96,A,26.58,11737.88,0.0,377.23,-0.0
2022-07-14 13:47:00,0.0029,-0.0222,95.0,1.0,1.0,2022-07-14,3783.88,1.99,3.16,2.96,A,26.58,11737.88,3.58,377.23,-0.0
2022-07-15 07:52:00,0.0068000000000000005,0.034300000000000004,105.0,0.0,1.0,2022-07-15,3819.09,1.98,3.12,2.93,B,25.66,11830.73,3.58,380.74,0.5025125628140708
2022-07-15 07:52:00,0.0068000000000000005,0.034300000000000004,105.0,0.0,1.0,2022-07-15,3819.09,1.98,3.12,2.93,B,25.66,11830.73,0.0,380.74,-0.0
2022-07-15 08:33:00,-0.0137,0.0006,55.0,3.0,1.0,2022-07-15,3852.86,1.98,3.12,2.93,B,24.76,11932.98,0.58,384.23,-0.0
2022-07-15 08:33:00,-0.0137,0.0006,55.0,3.0,1.0,2022-07-15,3852.86,1.98,3.12,2.93,B,24.76,11932.98,0.0,384.23,-0.0
2022-07-15 13:59:00,0.009899999999999999,-0.0017000000000000001,45.0,3.0,1.0,2022-07-15,3861.59,1.98,3.12,2.93,A,24.18,11979.24,0.58,385.01,-0.0
2022-07-15 13:59:00,0.009899999999999999,-0.0017000000000000001,45.0,3.0,1.0,2022-07-15,3861.59,1.98,3.12,2.93,A,24.18,11979.24,0.0,385.01,-0.0
2022-07-18 12:43:00,-0.0011,0.008,35.0,0.0,1.0,2022-07-18,3849.31,1.96,3.13,2.96,B,25.33,11939.76,0.0,383.74,1.010101010101011
2022-07-18 12:43:00,-0.0011,0.008,35.0,0.0,1.0,2022-07-18,3849.31,1.96,3.13,2.96,B,25.33,11939.76,8.58,383.74,-0.0
2022-07-18 13:35:00,0.0005,0.0044,15.0,0.0,1.0,2022-07-18,3833.18,1.96,3.13,2.96,B,25.51,11881.4,0.58,382.15,-0.0
2022-07-18 13:35:00,0.0005,0.0044,15.0,0.0,1.0,2022-07-18,3833.18,1.96,3.13,2.96,B,25.51,11881.4,0.0,382.15,-0.0
2022-07-18 13:37:00,0.0118,-0.0052,65.0,0.0,1.0,2022-07-18,3829.85,1.96,3.13,2.96,A,25.61,11872.31,0.0,381.83,-0.0
2022-07-18 13:37:00,0.0118,-0.0026,55.0,0.0,1.0,2022-07-18,3829.85,1.96,3.13,2.96,A,25.61,11872.31,0.0,381.83,-0.0
2022-07-18 13:37:00,0.0118,-0.0052,65.0,1.0,1.0,2022-07-18,3829.85,1.96,3.13,2.96,A,25.61,11872.31,0.58,381.83,-0.0
2022-07-18 13:37:00,0.0118,-0.0026,55.0,1.0,1.0,2022-07-18,3829.85,1.96,3.13,2.96,A,25.61,11872.31,0.58,381.83,-0.0
2022-07-18 13:42:00,-0.0004,0.0034999999999999996,15.0,0.0,1.0,2022-07-18,3826.51,1.96,3.13,2.96,B,25.79,11861.97,0.0,381.45,-0.0
2022-07-18 13:42:00,-0.0004,0.0034999999999999996,15.0,0.0,1.0,2022-07-18,3826.51,1.96,3.13,2.96,B,25.79,11861.97,2.58,381.45,-0.0
2022-07-18 13:42:00,-0.0005,0.006,25.0,0.0,1.0,2022-07-18,3827.03,1.96,3.13,2.96,B,25.72,11863.19,2.58,381.52,-0.0
2022-07-18 13:42:00,-0.0005,0.006,25.0,0.0,1.0,2022-07-18,3827.03,1.96,3.13,2.96,B,25.72,11863.19,0.0,381.52,-0.0
2022-07-19 08:30:00,-0.020099999999999996,-0.0086,45.0,0.0,1.0,2022-07-19,3893.36,1.93,3.18,3.01,B,24.4,12062.55,0.0,388.21,1.5306122448979604
2022-07-19 08:30:00,-0.020099999999999996,-0.0086,45.0,0.0,1.0,2022-07-19,3893.36,1.93,3.18,3.01,B,24.4,12062.55,3.58,388.21,-0.0
2022-07-19 12:47:00,0.0028000000000000004,0.0118,35.0,0.0,1.0,2022-07-19,3923.83,1.93,3.18,3.01,B,24.74,12202.02,0.0,391.18,-0.0
2022-07-19 12:47:00,0.0003,0.0118,45.0,0.0,1.0,2022-07-19,3923.83,1.93,3.18,3.01,B,24.74,12202.02,0.0,391.18,-0.0
2022-07-19 12:47:00,-0.0023,0.0118,55.0,0.0,1.0,2022-07-19,3923.83,1.93,3.18,3.01,B,24.74,12202.02,0.0,391.18,-0.0
2022-07-19 12:47:00,0.0028000000000000004,0.0118,34.0,0.0,1.0,2022-07-19,3923.83,1.93,3.18,3.01,B,24.74,12202.02,13.58,391.18,-0.0
2022-07-19 12:47:00,0.0003,0.0118,44.0,0.0,1.0,2022-07-19,3923.83,1.93,3.18,3.01,B,24.74,12202.02,15.58,391.18,-0.0
2022-07-19 12:47:00,-0.0023,0.0118,55.0,0.0,1.0,2022-07-19,3923.83,1.93,3.18,3.01,B,24.74,12202.02,3.58,391.18,-0.0
2022-07-20 08:32:00,-0.0102,-0.0013,35.0,0.0,1.0,2022-07-20,3950.11,1.92,3.18,3.04,B,23.75,12380.31,1.58,393.85,0.5181347150259072
